time,D_u,D_v,D_w,D_q,D_r,desired_x,x,desired_y,y,desired_z,z,l_error,beta_error,alpha_error,tau_{u},tau_{q},tau_{r}
93.6,-10.224330527283012,-0.33191342800536083,-2.2612356616032914,-11.410724984016653,-9.586535741894565,98.61217131597513,98.44332018715366,16.60239947564123,17.79269559125397,-28.4,-28.32909953965135,0.20430163240971777,0.10069140491343012,-0.012397224633921556,44.6376770734787,-0.006087683141231537,-15.381599962711334
93.7,-9.952864980648265,-0.16818202476073152,-2.031577602389662,-11.398909851668265,-8.793016262800398,98.63696396717782,98.46591774050607,16.454462596440695,17.636041374618575,-28.425,-28.357817199341852,0.19578373855946296,0.0752138698324749,0.02468117053424771,31.21706247329712,39.74485099315643,20.369690656661987
93.8,-9.526426719548965,-0.014528915324923064,-1.7872202702722073,-11.229789312317674,-7.759515628253821,98.66153468525319,98.49255497543403,16.306488694706285,17.47587451226841,-28.45,-28.38400388891808,0.18337349105172107,0.08251966437268994,0.007997080302805906,28.438690304756165,6.189153343439102,-7.736621797084808
93.9,-8.948665273900392,0.1287126036469719,-1.5296694446502566,-10.908025495359418,-6.507507241927026,98.68588341491713,98.51314302672232,16.15847810337914,17.313170138020798,-28.475,-28.410063185758744,0.16934585406644853,0.06265479156976621,0.04704120845776799,11.246731877326965,39.2337441444397,24.08466786146164
94.0,-8.225639451746698,0.2614166133468896,-1.2605407565734992,-10.441208963711086,-5.063693181797477,98.71001010138504,98.5363376664281,16.010431155483126,17.158587624890117,-28.5,-28.43235320542229,0.16318591881162336,0.07511197956095785,0.032295939198975075,42.41167604923248,14.045052230358124,-19.90971714258194
94.1,-7.3657513117006195,0.38365500400244534,-0.9815476374932623,-9.839652160156254,-3.4594350528888427,98.73391469037185,98.55445628193914,15.862348184123768,16.99210411769659,-28.525,-28.45703933212511,0.14593736398557322,0.058546698571640174,0.07369124039636225,-3.3198051154613495,35.18667817115784,25.760307908058167
94.2,-6.379638544673399,0.49568480497532574,-0.6944884202339909,-9.116130710471401,-1.7300781488662205,98.75759712809227,98.57453306541385,15.71422952248764,16.841748818875196,-28.55,-28.477829478738222,0.1445614002358353,0.0746931832222365,0.06077977050292918,44.567954540252686,7.735295593738556,-21.323730051517487
94.3,-5.2800270982583415,0.5979326736484584,-0.4012326963388201,-8.28557812819357,0.08581653241165199,98.7810573612608,98.58952643637674,15.566075503841764,16.676819224039388,-28.575,-28.502125810804447,0.12948942208252223,0.057647052449061424,0.1045368058923698,-11.54821664094925,10.06552129983902,24.495597183704376
94.4,-4.08154665700208,0.6909768448747248,-0.10370704041520307,-7.364740320068173,1.9473158011644376,98.80429533709196,98.60659695103604,15.417886461532548,16.53137991634291,-28.6,-28.52262876129984,0.13355133731676605,0.0492006119272682,0.09303985197283937,8.552911132574081,-7.931377738714218,0.41333939880132675
94.5,-2.8005123148039517,0.7755268796805833,0.19611978234080563,-6.371797022709384,3.812014983892836,98.8273110033003,98.61670307575076,15.269662728985297,16.390059104725918,-28.625,-28.540355633998676,0.1431572099301095,0.01622483002788912,0.09068983581128987,26.778391003608704,-31.978875398635864,6.474333256483078
94.6,-1.454676426702167,0.85240158334092,0.4962520046761986,-5.325957896819517,5.636976179720717,98.85010430810054,98.62880124182473,15.12140463970337,16.24158374298476,-28.65,-28.556336680801053,0.14566534726975822,-0.0183414447083086,0.06971288126504734,43.087100982666016,40.936750173568726,-25.11332929134369
94.7,-0.06295519301242858,0.9225054884041656,0.7946823175163326,-4.247041454969976,7.3796835285902525,98.87267520020782,98.64109746581252,14.973112527267338,16.07596886227951,-28.675,-28.5702168194432,0.13176846469219994,-0.021476638882136533,0.10137603260371905,-4.2192138731479645,15.910999476909637,25.919070839881897
94.8,1.3548650023170472,0.9868043174068726,1.0894074750058436,-3.1550452945489735,8.998994514311772,98.89502362883759,98.65777192448525,14.824786725334482,15.923105754950203,-28.7,-28.583052410208257,0.12972111637882144,-0.028770044833980088,0.07699200858597999,21.55775874853134,14.874961972236633,-19.33656483888626
